Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2362,MJINI MAGHARIBI,340,MAGHARIBI,129,MAGOGONI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,2813,117,38.3
2362,MJINI MAGHARIBI,340,MAGHARIBI,129,MAGOGONI,FREEMAN AIKAELI MBOWE,CHADEMA,M,12,117,0.2
2362,MJINI MAGHARIBI,340,MAGHARIBI,129,MAGOGONI,DR EMMANUEL JOHN MAKAIDI,NLD,M,9,117,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,129,MAGOGONI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,3,117,0
2362,MJINI MAGHARIBI,340,MAGHARIBI,129,MAGOGONI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,3,117,0
2362,MJINI MAGHARIBI,340,MAGHARIBI,129,MAGOGONI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,2,117,0
2362,MJINI MAGHARIBI,340,MAGHARIBI,129,MAGOGONI,PAUL HENRY KYARA,SAU,M,2,117,0
2362,MJINI MAGHARIBI,340,MAGHARIBI,129,MAGOGONI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,1,117,0
2362,MJINI MAGHARIBI,340,MAGHARIBI,129,MAGOGONI,AUGUSTINE LYATONGA MREMA,TLP,M,1,117,0
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2362,MJINI MAGHARIBI,340,MAGHARIBI,130,MFENESINI,JAKAYA MRISHO KIKWETE,CCM,M,4397,154,71.6
2362,MJINI MAGHARIBI,340,MAGHARIBI,130,MFENESINI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,1692,154,27.6
2362,MJINI MAGHARIBI,340,MAGHARIBI,130,MFENESINI,FREEMAN AIKAELI MBOWE,CHADEMA,M,16,154,0.3
2362,MJINI MAGHARIBI,340,MAGHARIBI,130,MFENESINI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,10,154,0.2
2362,MJINI MAGHARIBI,340,MAGHARIBI,130,MFENESINI,DR EMMANUEL JOHN MAKAIDI,NLD,M,8,154,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,130,MFENESINI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,5,154,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,130,MFENESINI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,5,154,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,130,MFENESINI,AUGUSTINE LYATONGA MREMA,TLP,M,4,154,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,130,MFENESINI,PAUL HENRY KYARA,SAU,M,2,154,0
2362,MJINI MAGHARIBI,340,MAGHARIBI,130,MFENESINI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,1,154,0
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2362,MJINI MAGHARIBI,340,MAGHARIBI,131,MTONI,JAKAYA MRISHO KIKWETE,CCM,M,3921,107,54.4
2362,MJINI MAGHARIBI,340,MAGHARIBI,131,MTONI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,3225,107,44.8
2362,MJINI MAGHARIBI,340,MAGHARIBI,131,MTONI,FREEMAN AIKAELI MBOWE,CHADEMA,M,20,107,0.3
2362,MJINI MAGHARIBI,340,MAGHARIBI,131,MTONI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,10,107,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,131,MTONI,DR EMMANUEL JOHN MAKAIDI,NLD,M,8,107,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,131,MTONI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,8,107,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,131,MTONI,AUGUSTINE LYATONGA MREMA,TLP,M,5,107,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,131,MTONI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,4,107,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,131,MTONI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,1,107,0
2362,MJINI MAGHARIBI,340,MAGHARIBI,131,MTONI,PAUL HENRY KYARA,SAU,M,1,107,0
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2362,MJINI MAGHARIBI,340,MAGHARIBI,132,MWANAKWEREKWE,JAKAYA MRISHO KIKWETE,CCM,M,4183,72,64.5
2362,MJINI MAGHARIBI,340,MAGHARIBI,132,MWANAKWEREKWE,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,2252,72,34.7
2362,MJINI MAGHARIBI,340,MAGHARIBI,132,MWANAKWEREKWE,FREEMAN AIKAELI MBOWE,CHADEMA,M,29,72,0.4
2362,MJINI MAGHARIBI,340,MAGHARIBI,132,MWANAKWEREKWE,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,6,72,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,132,MWANAKWEREKWE,DR EMMANUEL JOHN MAKAIDI,NLD,M,5,72,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,132,MWANAKWEREKWE,PROF LEONARD KANANGWE SHAYO,MAKINI,M,3,72,0
2362,MJINI MAGHARIBI,340,MAGHARIBI,132,MWANAKWEREKWE,AUGUSTINE LYATONGA MREMA,TLP,M,3,72,0
2362,MJINI MAGHARIBI,340,MAGHARIBI,132,MWANAKWEREKWE,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,1,72,0
2362,MJINI MAGHARIBI,340,MAGHARIBI,132,MWANAKWEREKWE,PAUL HENRY KYARA,SAU,M,1,72,0
2362,MJINI MAGHARIBI,340,MAGHARIBI,132,MWANAKWEREKWE,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,0,72,
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2362,MJINI MAGHARIBI,341,MJINI,133,AMANI,JAKAYA MRISHO KIKWETE,CCM,M,4957,145,74.5
2362,MJINI MAGHARIBI,341,MJINI,133,AMANI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,1626,145,24.4
2362,MJINI MAGHARIBI,341,MJINI,133,AMANI,FREEMAN AIKAELI MBOWE,CHADEMA,M,25,145,0.4
2362,MJINI MAGHARIBI,341,MJINI,133,AMANI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,14,145,0.2
2362,MJINI MAGHARIBI,341,MJINI,133,AMANI,DR EMMANUEL JOHN MAKAIDI,NLD,M,11,145,0.2
2362,MJINI MAGHARIBI,341,MJINI,133,AMANI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,8,145,0.1
2362,MJINI MAGHARIBI,341,MJINI,133,AMANI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,8,145,0.1
2362,MJINI MAGHARIBI,341,MJINI,133,AMANI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,3,145,0
2362,MJINI MAGHARIBI,341,MJINI,133,AMANI,PAUL HENRY KYARA,SAU,M,3,145,0
2362,MJINI MAGHARIBI,341,MJINI,133,AMANI,AUGUSTINE LYATONGA MREMA,TLP,M,2,145,0
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2362,MJINI MAGHARIBI,341,MJINI,134,CHUMBUNI,JAKAYA MRISHO KIKWETE,CCM,M,5783,192,67.6
2362,MJINI MAGHARIBI,341,MJINI,134,CHUMBUNI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,2698,192,31.5
2362,MJINI MAGHARIBI,341,MJINI,134,CHUMBUNI,FREEMAN AIKAELI MBOWE,CHADEMA,M,29,192,0.3
2362,MJINI MAGHARIBI,341,MJINI,134,CHUMBUNI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,8,192,0.1
2362,MJINI MAGHARIBI,341,MJINI,134,CHUMBUNI,DR EMMANUEL JOHN MAKAIDI,NLD,M,8,192,0.1
2362,MJINI MAGHARIBI,341,MJINI,134,CHUMBUNI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,7,192,0.1
2362,MJINI MAGHARIBI,341,MJINI,134,CHUMBUNI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,7,192,0.1
2362,MJINI MAGHARIBI,341,MJINI,134,CHUMBUNI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,6,192,0.1
2362,MJINI MAGHARIBI,341,MJINI,134,CHUMBUNI,PAUL HENRY KYARA,SAU,M,4,192,0
2362,MJINI MAGHARIBI,341,MJINI,134,CHUMBUNI,AUGUSTINE LYATONGA MREMA,TLP,M,2,192,0
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2362,MJINI MAGHARIBI,341,MJINI,135,JANG'OMBE,JAKAYA MRISHO KIKWETE,CCM,M,7348,108,78.1
2362,MJINI MAGHARIBI,341,MJINI,135,JANG'OMBE,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,1995,108,21.2
2362,MJINI MAGHARIBI,341,MJINI,135,JANG'OMBE,FREEMAN AIKAELI MBOWE,CHADEMA,M,48,108,0.5
2362,MJINI MAGHARIBI,341,MJINI,135,JANG'OMBE,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,4,108,0
2362,MJINI MAGHARIBI,341,MJINI,135,JANG'OMBE,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,3,108,0
2362,MJINI MAGHARIBI,341,MJINI,135,JANG'OMBE,DR EMMANUEL JOHN MAKAIDI,NLD,M,3,108,0
2362,MJINI MAGHARIBI,341,MJINI,135,JANG'OMBE,AUGUSTINE LYATONGA MREMA,TLP,M,3,108,0
2362,MJINI MAGHARIBI,341,MJINI,135,JANG'OMBE,PAUL HENRY KYARA,SAU,M,2,108,0
2362,MJINI MAGHARIBI,341,MJINI,135,JANG'OMBE,PROF LEONARD KANANGWE SHAYO,MAKINI,M,1,108,0
2362,MJINI MAGHARIBI,341,MJINI,135,JANG'OMBE,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,0,108,
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2362,MJINI MAGHARIBI,341,MJINI,136,KIKWAJUNI,JAKAYA MRISHO KIKWETE,CCM,M,6212,95,71.2
2362,MJINI MAGHARIBI,341,MJINI,136,KIKWAJUNI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,2445,95,28
2362,MJINI MAGHARIBI,341,MJINI,136,KIKWAJUNI,FREEMAN AIKAELI MBOWE,CHADEMA,M,46,95,0.5
2362,MJINI MAGHARIBI,341,MJINI,136,KIKWAJUNI,AUGUSTINE LYATONGA MREMA,TLP,M,6,95,0.1
2362,MJINI MAGHARIBI,341,MJINI,136,KIKWAJUNI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,5,95,0.1
2362,MJINI MAGHARIBI,341,MJINI,136,KIKWAJUNI,DR EMMANUEL JOHN MAKAIDI,NLD,M,5,95,0.1
2362,MJINI MAGHARIBI,341,MJINI,136,KIKWAJUNI,PAUL HENRY KYARA,SAU,M,4,95,0
2362,MJINI MAGHARIBI,341,MJINI,136,KIKWAJUNI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,2,95,0
2362,MJINI MAGHARIBI,341,MJINI,136,KIKWAJUNI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,1,95,0
2362,MJINI MAGHARIBI,341,MJINI,136,KIKWAJUNI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,0,95,
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2362,MJINI MAGHARIBI,341,MJINI,137,KWAHANI,JAKAYA MRISHO KIKWETE,CCM,M,6379,100,85.8
2362,MJINI MAGHARIBI,341,MJINI,137,KWAHANI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,1008,100,13.6
2362,MJINI MAGHARIBI,341,MJINI,137,KWAHANI,FREEMAN AIKAELI MBOWE,CHADEMA,M,31,100,0.4
2362,MJINI MAGHARIBI,341,MJINI,137,KWAHANI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,9,100,0.1
2362,MJINI MAGHARIBI,341,MJINI,137,KWAHANI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,3,100,0
2362,MJINI MAGHARIBI,341,MJINI,137,KWAHANI,AUGUSTINE LYATONGA MREMA,TLP,M,3,100,0
2362,MJINI MAGHARIBI,341,MJINI,137,KWAHANI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,2,100,0
2362,MJINI MAGHARIBI,341,MJINI,137,KWAHANI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,2,100,0
2362,MJINI MAGHARIBI,341,MJINI,137,KWAHANI,PAUL HENRY KYARA,SAU,M,1,100,0
2362,MJINI MAGHARIBI,341,MJINI,137,KWAHANI,DR EMMANUEL JOHN MAKAIDI,NLD,M,0,100,
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2362,MJINI MAGHARIBI,341,MJINI,138,KWAMTIPURA,JAKAYA MRISHO KIKWETE,CCM,M,7403,220,75.8
2362,MJINI MAGHARIBI,341,MJINI,138,KWAMTIPURA,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,2275,220,23.3
2362,MJINI MAGHARIBI,341,MJINI,138,KWAMTIPURA,FREEMAN AIKAELI MBOWE,CHADEMA,M,33,220,0.3
2362,MJINI MAGHARIBI,341,MJINI,138,KWAMTIPURA,DR EMMANUEL JOHN MAKAIDI,NLD,M,21,220,0.2
2362,MJINI MAGHARIBI,341,MJINI,138,KWAMTIPURA,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,14,220,0.1
2362,MJINI MAGHARIBI,341,MJINI,138,KWAMTIPURA,AUGUSTINE LYATONGA MREMA,TLP,M,7,220,0.1
2362,MJINI MAGHARIBI,341,MJINI,138,KWAMTIPURA,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,6,220,0.1
2362,MJINI MAGHARIBI,341,MJINI,138,KWAMTIPURA,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,5,220,0.1
2362,MJINI MAGHARIBI,341,MJINI,138,KWAMTIPURA,PROF LEONARD KANANGWE SHAYO,MAKINI,M,4,220,0
2362,MJINI MAGHARIBI,341,MJINI,138,KWAMTIPURA,PAUL HENRY KYARA,SAU,M,3,220,0
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2362,MJINI MAGHARIBI,341,MJINI,139,MAGOMENI,JAKAYA MRISHO KIKWETE,CCM,M,5879,183,64.2
2362,MJINI MAGHARIBI,341,MJINI,139,MAGOMENI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,3174,183,34.7
2362,MJINI MAGHARIBI,341,MJINI,139,MAGOMENI,FREEMAN AIKAELI MBOWE,CHADEMA,M,37,183,0.4
2362,MJINI MAGHARIBI,341,MJINI,139,MAGOMENI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,29,183,0.3
2362,MJINI MAGHARIBI,341,MJINI,139,MAGOMENI,DR EMMANUEL JOHN MAKAIDI,NLD,M,17,183,0.2
2362,MJINI MAGHARIBI,341,MJINI,139,MAGOMENI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,8,183,0.1
2362,MJINI MAGHARIBI,341,MJINI,139,MAGOMENI,AUGUSTINE LYATONGA MREMA,TLP,M,5,183,0.1
2362,MJINI MAGHARIBI,341,MJINI,139,MAGOMENI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,3,183,0
2362,MJINI MAGHARIBI,341,MJINI,139,MAGOMENI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,0,183,
2362,MJINI MAGHARIBI,341,MJINI,139,MAGOMENI,PAUL HENRY KYARA,SAU,M,0,183,
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2362,MJINI MAGHARIBI,341,MJINI,140,MJI MKONGWE,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,5074,209,61.3
2362,MJINI MAGHARIBI,341,MJINI,140,MJI MKONGWE,JAKAYA MRISHO KIKWETE,CCM,M,3157,209,38.1
2362,MJINI MAGHARIBI,341,MJINI,140,MJI MKONGWE,FREEMAN AIKAELI MBOWE,CHADEMA,M,18,209,0.2
2362,MJINI MAGHARIBI,341,MJINI,140,MJI MKONGWE,DR EMMANUEL JOHN MAKAIDI,NLD,M,7,209,0.1
2362,MJINI MAGHARIBI,341,MJINI,140,MJI MKONGWE,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,5,209,0.1
2362,MJINI MAGHARIBI,341,MJINI,140,MJI MKONGWE,PAUL HENRY KYARA,SAU,M,4,209,0
2362,MJINI MAGHARIBI,341,MJINI,140,MJI MKONGWE,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,4,209,0
2362,MJINI MAGHARIBI,341,MJINI,140,MJI MKONGWE,AUGUSTINE LYATONGA MREMA,TLP,M,4,209,0
2362,MJINI MAGHARIBI,341,MJINI,140,MJI MKONGWE,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,3,209,0
2362,MJINI MAGHARIBI,341,MJINI,140,MJI MKONGWE,PROF LEONARD KANANGWE SHAYO,MAKINI,M,2,209,0
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2362,MJINI MAGHARIBI,341,MJINI,141,MPENDAE,JAKAYA MRISHO KIKWETE,CCM,M,5585,161,66.6
2362,MJINI MAGHARIBI,341,MJINI,141,MPENDAE,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,2738,161,32.7
2362,MJINI MAGHARIBI,341,MJINI,141,MPENDAE,FREEMAN AIKAELI MBOWE,CHADEMA,M,32,161,0.4
2362,MJINI MAGHARIBI,341,MJINI,141,MPENDAE,DR EMMANUEL JOHN MAKAIDI,NLD,M,10,161,0.1
2362,MJINI MAGHARIBI,341,MJINI,141,MPENDAE,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,5,161,0.1
2362,MJINI MAGHARIBI,341,MJINI,141,MPENDAE,PAUL HENRY KYARA,SAU,M,4,161,0
2362,MJINI MAGHARIBI,341,MJINI,141,MPENDAE,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,4,161,0
2362,MJINI MAGHARIBI,341,MJINI,141,MPENDAE,PROF LEONARD KANANGWE SHAYO,MAKINI,M,3,161,0
2362,MJINI MAGHARIBI,341,MJINI,141,MPENDAE,AUGUSTINE LYATONGA MREMA,TLP,M,3,161,0
2362,MJINI MAGHARIBI,341,MJINI,141,MPENDAE,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,0,161,
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2362,MJINI MAGHARIBI,341,MJINI,142,RAHA LEO,JAKAYA MRISHO KIKWETE,CCM,M,5075,142,72.1
2362,MJINI MAGHARIBI,341,MJINI,142,RAHA LEO,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,1927,142,27.4
2362,MJINI MAGHARIBI,341,MJINI,142,RAHA LEO,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,11,142,0.2
2362,MJINI MAGHARIBI,341,MJINI,142,RAHA LEO,FREEMAN AIKAELI MBOWE,CHADEMA,M,9,142,0.1
2362,MJINI MAGHARIBI,341,MJINI,142,RAHA LEO,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,5,142,0.1
2362,MJINI MAGHARIBI,341,MJINI,142,RAHA LEO,PROF LEONARD KANANGWE SHAYO,MAKINI,M,4,142,0.1
2362,MJINI MAGHARIBI,341,MJINI,142,RAHA LEO,AUGUSTINE LYATONGA MREMA,TLP,M,4,142,0.1
2362,MJINI MAGHARIBI,341,MJINI,142,RAHA LEO,PAUL HENRY KYARA,SAU,M,3,142,0
2362,MJINI MAGHARIBI,341,MJINI,142,RAHA LEO,DR EMMANUEL JOHN MAKAIDI,NLD,M,1,142,0
2362,MJINI MAGHARIBI,341,MJINI,142,RAHA LEO,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,1,142,0
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2363,MOROGORO,342,MANISPAA YA MOROGORO,143,MOROGORO MJINI,JAKAYA MRISHO KIKWETE,CCM,M,75531,2029,82
2363,MOROGORO,342,MANISPAA YA MOROGORO,143,MOROGORO MJINI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,10541,2029,11.4
2363,MOROGORO,342,MANISPAA YA MOROGORO,143,MOROGORO MJINI,FREEMAN AIKAELI MBOWE,CHADEMA,M,4586,2029,5
2363,MOROGORO,342,MANISPAA YA MOROGORO,143,MOROGORO MJINI,AUGUSTINE LYATONGA MREMA,TLP,M,976,2029,1.1
2363,MOROGORO,342,MANISPAA YA MOROGORO,143,MOROGORO MJINI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,169,2029,0.2
2363,MOROGORO,342,MANISPAA YA MOROGORO,143,MOROGORO MJINI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,84,2029,0.1
2363,MOROGORO,342,MANISPAA YA MOROGORO,143,MOROGORO MJINI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,69,2029,0.1
2363,MOROGORO,342,MANISPAA YA MOROGORO,143,MOROGORO MJINI,DR EMMANUEL JOHN MAKAIDI,NLD,M,54,2029,0.1
2363,MOROGORO,342,MANISPAA YA MOROGORO,143,MOROGORO MJINI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,53,2029,0.1
2363,MOROGORO,342,MANISPAA YA MOROGORO,143,MOROGORO MJINI,PAUL HENRY KYARA,SAU,M,49,2029,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2363,MOROGORO,343,WILAYA YA KILOMBERO,144,KILOMBERO,JAKAYA MRISHO KIKWETE,CCM,M,101912,3894,83.5
2363,MOROGORO,343,WILAYA YA KILOMBERO,144,KILOMBERO,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,14137,3894,11.6
2363,MOROGORO,343,WILAYA YA KILOMBERO,144,KILOMBERO,FREEMAN AIKAELI MBOWE,CHADEMA,M,3570,3894,2.9
2363,MOROGORO,343,WILAYA YA KILOMBERO,144,KILOMBERO,AUGUSTINE LYATONGA MREMA,TLP,M,1128,3894,0.9
2363,MOROGORO,343,WILAYA YA KILOMBERO,144,KILOMBERO,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,396,3894,0.3
2363,MOROGORO,343,WILAYA YA KILOMBERO,144,KILOMBERO,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,239,3894,0.2
2363,MOROGORO,343,WILAYA YA KILOMBERO,144,KILOMBERO,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,200,3894,0.2
2363,MOROGORO,343,WILAYA YA KILOMBERO,144,KILOMBERO,DR EMMANUEL JOHN MAKAIDI,NLD,M,173,3894,0.1
2363,MOROGORO,343,WILAYA YA KILOMBERO,144,KILOMBERO,PAUL HENRY KYARA,SAU,M,123,3894,0.1
2363,MOROGORO,343,WILAYA YA KILOMBERO,144,KILOMBERO,PROF LEONARD KANANGWE SHAYO,MAKINI,M,116,3894,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2363,MOROGORO,344,WILAYA YA KILOSA,145,GAIRO,JAKAYA MRISHO KIKWETE,CCM,M,45985,1941,95.7
2363,MOROGORO,344,WILAYA YA KILOSA,145,GAIRO,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,704,1941,1.5
2363,MOROGORO,344,WILAYA YA KILOSA,145,GAIRO,FREEMAN AIKAELI MBOWE,CHADEMA,M,530,1941,1.1
2363,MOROGORO,344,WILAYA YA KILOSA,145,GAIRO,AUGUSTINE LYATONGA MREMA,TLP,M,351,1941,0.7
2363,MOROGORO,344,WILAYA YA KILOSA,145,GAIRO,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,167,1941,0.3
2363,MOROGORO,344,WILAYA YA KILOSA,145,GAIRO,DR EMMANUEL JOHN MAKAIDI,NLD,M,81,1941,0.2
2363,MOROGORO,344,WILAYA YA KILOSA,145,GAIRO,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,64,1941,0.1
2363,MOROGORO,344,WILAYA YA KILOSA,145,GAIRO,PAUL HENRY KYARA,SAU,M,58,1941,0.1
2363,MOROGORO,344,WILAYA YA KILOSA,145,GAIRO,PROF LEONARD KANANGWE SHAYO,MAKINI,M,47,1941,0.1
2363,MOROGORO,344,WILAYA YA KILOSA,145,GAIRO,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,42,1941,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2363,MOROGORO,344,WILAYA YA KILOSA,146,KILOSA,JAKAYA MRISHO KIKWETE,CCM,M,56409,5892,86.3
2363,MOROGORO,344,WILAYA YA KILOSA,146,KILOSA,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,6962,5892,10.6
2363,MOROGORO,344,WILAYA YA KILOSA,146,KILOSA,FREEMAN AIKAELI MBOWE,CHADEMA,M,1083,5892,1.7
2363,MOROGORO,344,WILAYA YA KILOSA,146,KILOSA,AUGUSTINE LYATONGA MREMA,TLP,M,290,5892,0.4
2363,MOROGORO,344,WILAYA YA KILOSA,146,KILOSA,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,233,5892,0.4
2363,MOROGORO,344,WILAYA YA KILOSA,146,KILOSA,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,141,5892,0.2
2363,MOROGORO,344,WILAYA YA KILOSA,146,KILOSA,DR EMMANUEL JOHN MAKAIDI,NLD,M,96,5892,0.1
2363,MOROGORO,344,WILAYA YA KILOSA,146,KILOSA,PAUL HENRY KYARA,SAU,M,64,5892,0.1
2363,MOROGORO,344,WILAYA YA KILOSA,146,KILOSA,PROF LEONARD KANANGWE SHAYO,MAKINI,M,60,5892,0.1
2363,MOROGORO,344,WILAYA YA KILOSA,146,KILOSA,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,57,5892,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2363,MOROGORO,344,WILAYA YA KILOSA,147,MIKUMI,JAKAYA MRISHO KIKWETE,CCM,M,45611,1590,83.4
2363,MOROGORO,344,WILAYA YA KILOSA,147,MIKUMI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,7624,1590,13.9
2363,MOROGORO,344,WILAYA YA KILOSA,147,MIKUMI,FREEMAN AIKAELI MBOWE,CHADEMA,M,733,1590,1.3
2363,MOROGORO,344,WILAYA YA KILOSA,147,MIKUMI,AUGUSTINE LYATONGA MREMA,TLP,M,158,1590,0.3
2363,MOROGORO,344,WILAYA YA KILOSA,147,MIKUMI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,154,1590,0.3
2363,MOROGORO,344,WILAYA YA KILOSA,147,MIKUMI,DR EMMANUEL JOHN MAKAIDI,NLD,M,116,1590,0.2
2363,MOROGORO,344,WILAYA YA KILOSA,147,MIKUMI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,105,1590,0.2
